   1.2500000e-04	  -3.4177818e-09	
   1.5000000e-04	  -3.3887916e-09	
   1.7500000e-04	  -3.4150532e-09	
   2.0000000e-04	  -3.3887916e-09	
   2.2500000e-04	  -3.3957833e-09	
   2.5000000e-04	  -3.3952718e-09	
   2.7500000e-04	  -3.3920317e-09	
   3.0000000e-04	  -3.4272035e-09	
   3.2500000e-04	  -3.3791851e-09	
   3.5000000e-04	  -3.4017519e-09	
   3.7500000e-04	  -3.4148259e-09	
   4.0000000e-04	  -3.3824251e-09	
   4.2500000e-04	  -3.4127654e-09	
   4.5000000e-04	  -3.3861199e-09	
   4.7500000e-04	  -3.4114153e-09	
   5.0000000e-04	  -3.3858358e-09	
   5.2500000e-04	  -3.3985687e-09	
   5.5000000e-04	  -3.4066405e-09	
   5.7500000e-04	  -3.3920885e-09	
   6.0000000e-04	  -3.3888485e-09	
   6.2500000e-04	  -3.3697491e-09	
   6.5000000e-04	  -3.4210218e-09	
   6.7500000e-04	  -3.4130638e-09	
   7.0000000e-04	  -3.4210218e-09	
   7.2500000e-04	  -3.3791282e-09	
   7.5000000e-04	  -3.3853099e-09	
   7.7500000e-04	  -3.3994783e-09	
   8.0000000e-04	  -3.3991371e-09	
   8.2500000e-04	  -3.4175401e-09	
   8.5000000e-04	  -3.3984550e-09	
   8.7500000e-04	  -3.3920317e-09	
   9.0000000e-04	  -3.3853099e-09	
   9.2500000e-04	  -3.3987392e-09	
   9.5000000e-04	  -3.3895305e-09	
   9.7500000e-04	  -3.4048783e-09	
   1.0000000e-03	  -3.3983981e-09	
   1.0250000e-03	  -3.4048215e-09	
   1.0500000e-03	  -3.3983981e-09	
   1.0750000e-03	  -3.4144848e-09	
   1.1000000e-03	  -3.4080615e-09	
   1.1250000e-03	  -3.4113016e-09	
   1.1500000e-03	  -3.3983981e-09	
   1.1750000e-03	  -3.4113016e-09	
   1.2000000e-03	  -3.4048783e-09	
   1.2250000e-03	  -3.3853099e-09	
   1.2500000e-03	  -3.3887916e-09	
   1.2750000e-03	  -3.4048783e-09	
   1.3000000e-03	  -3.4209650e-09	
   1.3250000e-03	  -3.4113016e-09	
   1.3500000e-03	  -3.3919748e-09	
   1.3750000e-03	  -3.3991939e-09	
   1.4000000e-03	  -3.3887348e-09	
   1.4250000e-03	  -3.4105485e-09	
   1.4500000e-03	  -3.4306284e-09	
   1.4750000e-03	  -3.3815583e-09	
   1.5000000e-03	  -3.3887348e-09	
   1.5250000e-03	  -3.3854236e-09	
   1.5500000e-03	  -3.4079904e-09	
   1.5750000e-03	  -3.4209081e-09	
   1.6000000e-03	  -3.4048074e-09	
   1.6250000e-03	  -3.4240914e-09	
   1.6500000e-03	  -3.3821978e-09	
   1.6750000e-03	  -3.4047646e-09	
   1.7000000e-03	  -3.4466582e-09	
   1.7250000e-03	  -3.4080047e-09	
   1.7500000e-03	  -3.4240914e-09	
   1.7750000e-03	  -3.4240914e-09	
   1.8000000e-03	  -3.3950872e-09	
   1.8250000e-03	  -3.4273314e-09	
   1.8500000e-03	  -3.4208941e-09	
   1.8750000e-03	  -3.4111879e-09	
   1.9000000e-03	  -3.4111879e-09	
   1.9250000e-03	  -3.3952149e-09	
   1.9500000e-03	  -3.4336979e-09	
   1.9750000e-03	  -3.4208941e-09	
   2.0000000e-03	  -3.4240345e-09	
   2.0250000e-03	  -3.4014677e-09	
   2.0500000e-03	  -3.3918471e-09	
   2.0750000e-03	  -3.3765702e-09	
   2.1000000e-03	  -1.4290582e-09	
   2.1250000e-03	  -1.6263332e-09	
   2.1500000e-03	  -1.9056332e-09	
   2.1750000e-03	  -2.0200020e-09	
   2.2000000e-03	  -4.0361876e-12	
   2.2250000e-03	   2.4158402e-11	
   2.2500000e-03	  -6.8433780e-10	
   2.2750000e-03	  -1.2350652e-09	
   2.3000000e-03	  -1.7293192e-09	
   2.3250000e-03	  -2.2220949e-09	
   2.3500000e-03	  -2.8009459e-09	
   2.3750000e-03	  -3.4361565e-09	
   2.4000000e-03	  -4.2896036e-09	
   2.4250000e-03	  -5.4167517e-09	
   2.4500000e-03	  -6.7974928e-09	
   2.4750000e-03	  -8.4955195e-09	
   2.5000000e-03	  -1.0248926e-08	
   2.5250000e-03	  -1.1962186e-08	
   2.5500000e-03	  -1.3595795e-08	
   2.5750000e-03	  -1.5130298e-08	
   2.6000000e-03	  -1.6564244e-08	
   2.6250000e-03	  -1.8000506e-08	
   2.6500000e-03	  -1.9350680e-08	
   2.6750000e-03	  -2.0566305e-08	
   2.7000000e-03	  -2.1732973e-08	
   2.7250000e-03	  -2.2850458e-08	
   2.7500000e-03	  -2.3913160e-08	
   2.7750000e-03	  -2.4854998e-08	
   2.8000000e-03	  -2.5747042e-08	
   2.8250000e-03	  -2.6617329e-08	
   2.8500000e-03	  -2.7351746e-08	
   2.8750000e-03	  -2.7908868e-08	
   2.9000000e-03	  -2.8488558e-08	
   2.9250000e-03	  -2.8926437e-08	
   2.9500000e-03	  -2.9338665e-08	
   2.9750000e-03	  -2.9630713e-08	
   3.0000000e-03	  -2.9844174e-08	
   3.0250000e-03	  -2.9927904e-08	
   3.0500000e-03	  -2.9965691e-08	
   3.0750000e-03	  -2.9852970e-08	
   3.1000000e-03	  -2.9576029e-08	
   3.1250000e-03	  -2.9144474e-08	
   3.1500000e-03	  -2.8552990e-08	
   3.1750000e-03	  -2.7726244e-08	
   3.2000000e-03	  -2.6926671e-08	
   3.2250000e-03	  -2.5989494e-08	
   3.2500000e-03	  -2.4988026e-08	
   3.2750000e-03	  -2.4054898e-08	
   3.3000000e-03	  -2.3034047e-08	
   3.3250000e-03	  -2.2091286e-08	
   3.3500000e-03	  -2.1115512e-08	
   3.3750000e-03	  -2.0204141e-08	
   3.4000000e-03	  -1.9324944e-08	
   3.4250000e-03	  -1.8426477e-08	
   3.4500000e-03	  -1.7621404e-08	
   3.4750000e-03	  -1.6835600e-08	
   3.5000000e-03	  -1.6098114e-08	
   3.5250000e-03	  -1.5367661e-08	
   3.5500000e-03	  -1.4669780e-08	
   3.5750000e-03	  -1.4070764e-08	
   3.6000000e-03	  -1.3496561e-08	
   3.6250000e-03	  -1.2990299e-08	
   3.6500000e-03	  -1.2453143e-08	
   3.6750000e-03	  -1.1966208e-08	
   3.7000000e-03	  -1.1503119e-08	
   3.7250000e-03	  -1.1142447e-08	
   3.7500000e-03	  -1.0755330e-08	
   3.7750000e-03	  -1.0427471e-08	
   3.8000000e-03	  -1.0130507e-08	
   3.8250000e-03	  -9.8413585e-09	
   3.8500000e-03	  -9.5644173e-09	
   3.8750000e-03	  -9.3640871e-09	
   3.9000000e-03	  -9.1907855e-09	
   3.9250000e-03	  -9.0136614e-09	
   3.9500000e-03	  -8.8601557e-09	
   3.9750000e-03	  -8.7352139e-09	
   4.0000000e-03	  -8.6494230e-09	
   4.0250000e-03	  -8.5750005e-09	
   4.0500000e-03	  -8.5033496e-09	
   4.0750000e-03	  -8.4748285e-09	
   4.1000000e-03	  -8.4433087e-09	
   4.1250000e-03	  -8.4099700e-09	
   4.1500000e-03	  -8.4389460e-09	
   4.1750000e-03	  -8.4260426e-09	
   4.2000000e-03	  -8.4711194e-09	
   4.2250000e-03	  -8.5484264e-09	
   4.2500000e-03	  -8.5967433e-09	
   4.2750000e-03	  -8.6675702e-09	
   4.3000000e-03	  -8.7223105e-09	
   4.3250000e-03	  -8.8350310e-09	
   4.3500000e-03	  -8.9445682e-09	
   4.3750000e-03	  -9.0613529e-09	
   4.4000000e-03	  -9.1708333e-09	
   4.4250000e-03	  -9.2691438e-09	
   4.4500000e-03	  -9.3770474e-09	
   4.4750000e-03	  -9.4858030e-09	
   4.5000000e-03	  -9.6452770e-09	
   4.5250000e-03	  -9.7688545e-09	
   4.5500000e-03	  -9.9427955e-09	
   4.5750000e-03	  -1.0076292e-08	
   4.6000000e-03	  -1.0200324e-08	
   4.6250000e-03	  -1.0351770e-08	
   4.6500000e-03	  -1.0512750e-08	
   4.6750000e-03	  -1.0578220e-08	
   4.7000000e-03	  -1.0657573e-08	
   4.7250000e-03	  -1.0728457e-08	
   4.7500000e-03	  -1.0796100e-08	
   4.7750000e-03	  -1.0838292e-08	
   4.8000000e-03	  -1.0880399e-08	
   4.8250000e-03	  -1.0924182e-08	
   4.8500000e-03	  -1.0940326e-08	
   4.8750000e-03	  -1.0908138e-08	
   4.9000000e-03	  -1.0893018e-08	
   4.9250000e-03	  -1.0830888e-08	
   4.9500000e-03	  -1.0727831e-08	
   4.9750000e-03	  -1.0595784e-08	
   5.0000000e-03	  -1.0479880e-08	
   5.0250000e-03	  -1.0364303e-08	
   5.0500000e-03	  -1.0218443e-08	
   5.0750000e-03	  -1.0041319e-08	
   5.1000000e-03	  -9.8613671e-09	
   5.1250000e-03	  -9.7102767e-09	
   5.1500000e-03	  -9.5428160e-09	
   5.1750000e-03	  -9.4047719e-09	
   5.2000000e-03	  -9.2631181e-09	
   5.2250000e-03	  -9.0666534e-09	
   5.2500000e-03	  -8.8895293e-09	
   5.2750000e-03	  -8.6865983e-09	
   5.3000000e-03	  -8.5255609e-09	
   5.3250000e-03	  -8.3526292e-09	
   5.3500000e-03	  -8.2044952e-09	
   5.3750000e-03	  -7.9887176e-09	
   5.4000000e-03	  -7.8238145e-09	
   5.4250000e-03	  -7.6821039e-09	
   5.4500000e-03	  -7.5500566e-09	
   5.4750000e-03	  -7.3858360e-09	
